sender,volume,transfers,avg_value
TMdB8hAFmzzqc2NHR8SqLmEHr7rcktjMLr,47649.002384,1,47649.002384
TQeJZvk2e2sjexzgJBdMC5EwqoWBkWFjQc,47352.22000000001,26,1821.2392307692312
TD1zsUB3dZMU78VZcgr2WrYbGRDbb54Z6C,47200.0,26,1815.3846153846155
TMQPyen2FSrbCiYx6PTFkj9UbtwY8mneZF,47000.0,2,23500.0
TKyZqpqMtjaEZxKjzBn3qEX3bFQMvyK2UQ,46989.50200000002,22,2135.8864545454558
TRsKYeg9aJDTK6sWqyCCCpaDqUNRrWvhhK,46849.7,15,3123.313333333333
TQ9MLsPU8jLM2fzHoXwg7GBSJ5BzVWZYBu,46583.72,1,46583.72
TWFcvp58qdg5rodW33AKM8FZCYCz2j2zpJ,46386.30662699999,12,3865.5255522499992
TJTAyvMftgAPbXUiPyDL4i1ERuk6qnPKyh,46028.9,1,46028.9
TAgxu9Nosmoyqwvz7Uhrg4GpaenfQJxU1J,45696.75,16,2856.046875
TGkHfYXkgUgHjAKcYf3gob2rLd1N7BqRQs,45301.761416999994,100,453.01761416999994
TUPaGci79gqHoJSmTx2o6VX2vWtQ19GkCG,45219.24,21,2153.2971428571427
TPXSV24JtYvcB2hQQfUyC7w3nqvy7v7qi8,45000.0,16,2812.5
TCvhz9h6wYtp9tq8wCtceww971g2Dhfsst,44672.346917,1,44672.346917
TKAfBYnDBCsAspQ1toh2rWUT5it2gbapHk,44554.45,1,44554.45
TJ2kzyQ8WvTJuQVnUrn7MWxhjnssgR3rL7,44546.054279,1,44546.054279
TGgj6yjZHW54d6Rbwhoqe41DSLCubuRN27,44300.0,6,7383.333333333333
TCnPijZGRx2E44hfvmVGqfWc4f9FBpDZMK,44000.0,1,44000.0
TW4gUTG8box6erFRmC5yEU86Rnxq2udpCP,43500.0,1,43500.0
TBQc1xRWp2G6iUQTD51Lczrk7zbjTRoGRE,43384.828056,5,8676.9656112
TNftpWRpj7JfzM2sT88e8fZneYqdJf6kSL,43000.0,1,43000.0
TTv9TmeBAYuKVPvXjhfTdxCU2UTC2JycQ3,42951.384698,1,42951.384698
TAivMSBREKnjAaaH7HDyWVjrhnYgFZaEsP,42934.58,1,42934.58
TVHkJ2a759pToP7YCWma2FPprpcpnxkGf7,42755.14,4,10688.785
TYash6e3TV26vD5UGan6gyEgCyhuBwWdHM,42740.0,1,42740.0
TUPZW2QJEW2uGBytE4kPKVSJaNue63fSh2,42733.042735,1,42733.042735
TEhADNtjoYPjUvVm8LKAbLe4wWPyA7GaYg,42661.971,4,10665.49275
TE5oy2V5yH2fZjzbj5VnzKBtBXodQyHC97,42500.0,1,42500.0
TDKLCLUHG83zpqLBFRo9ik86yUA56ZLzdU,42260.0,31,1363.225806451613
TLpemex682oCHzP2rj92JnHnwVaBxmmZv7,42039.67,3,14013.223333333333
TMuzfqfiPuSC4aTxenFiExgVLvLqa23R9C,41096.0,2,20548.0
TWpbf7sjoEYStsZgYSR6nutovvJU999999,41096.0,1,41096.0
TDC51g6C99ogEinouE6GyVfTvssav5taiu,40730.5231,1,40730.5231
THkNRbFhejdrAqmGU7wA4cQmqrGngpmVFa,40683.156566,1,40683.156566
TYmxeX1Kja9JMFF8jE6vqG1jLaT8ebrJKU,40659.880000000005,5,8131.976000000001
TTj1p5gij6rMcfZUPrvfzocDZoBZiKFEdx,40398.006939,1,40398.006939
TCsa2Wtqkfrs7XVvqFpUST2gogdjqwTDqH,40139.6,1,40139.6
TKoyLquUHDcToZZPdE5RLE5NCmsaHevCRG,40000.993133,1,40000.993133
TB3PQRkAtYwiRaKMTAKgy6VyrXTdWtcnRT,40000.0,2,20000.0
TS5PdNABAfEHUvGNoUJRyoRncSwJixvfYn,40000.0,3,13333.333333333334
TUkT8Qk7FFEGzHu7uBc38ReYXGebtUDSJR,40000.0,1,40000.0
TNP4XAtBAmAsBPZSuScVunX3EPhaG3spQV,40000.0,2,20000.0
TXmSjRedPqfK3nu5rnjMj7jSDKHCzWNujQ,40000.0,1,40000.0
TXCZeAWB53VgFiZ6Rc2znoF2ZJGTMvcms9,40000.0,2,20000.0
TKDf5Gk97K1VrvTLMPLDjqEK62siBV7HHf,40000.0,1,40000.0
TUGxAREjp7vosurx25p5i9L88GY5GuWtBu,40000.0,1,40000.0
TR2pqgGTuVKisfSLXYWj8mGdJHsRqKbaVo,40000.0,1,40000.0
TP8FV1uvYFEnHW3X1ECQhckEPVqgenp1Zd,40000.0,2,20000.0
TYqfD1WabxGi8LPbG2ADhWyQRsPD57Xode,40000.0,1,40000.0
TPQNPnSLA9uxjqVsaknXHJVsmfZtfJhFdG,39850.91617399999,83,480.13152016867457
TEMZGNJZoVjBKxFuEd7aq9UMS7wZzWmaks,39700.0,1,39700.0
TCpKibJq6mY9jnsqG218pTsBBLPdWn76r2,39622.0,2,19811.0
TBMboEzPL8YQYYtJasMFxbmxAuUyTCdwC3,39384.506,9,4376.0562222222225
TYXKU8pypQpNSyYY11BYzFYnYtZb3LwMFc,39000.0,1,39000.0
TRd58KRNjTqry4vqsigD6b24Nbfaqh2wKz,38704.0,2,19352.0
TXmbxzhKp1mcayC7C3edHiybwHgg3zsHrw,38500.0,19,2026.3157894736842
TQnT76fAs6uoUjrZzvKjL8Stg4eCzBLgUV,38200.0,5,7640.0
TAkuBowGkWZp1KAQRVT89G4JgjaXjwxT1P,38000.0,8,4750.0
TYWfHoCXHKy34tf98mR31Jfc72st9km4m4,37587.87,10,3758.7870000000003
TCkCpNuvPEgkWgGXQ86i1FTG8552T6E3E3,37194.0,3,12398.0
TVvY67SgjzgGjGvqwzHbEFEMMvtqrKoR8Y,37100.0,20,1855.0
TGY7opJzUZF3paP15gtigct315a9XGkHVe,37090.0,3,12363.333333333334
TJn66gzPQewFhrnS2QJKNturU7MJXDJ9YX,37000.0,1,37000.0
TQv6wiKjLerD9hwJaEQ1vvxp6uU87Q8sM3,36998.4,1,36998.4
TUWbVFhv6Vmntq1R3yW8KxWgQ2BdY9BUKU,36988.0,2,18494.0
TTeMkVQ9TnTdQxANGQCqYrZ13oB95CcrTv,36900.0,1,36900.0
TXwmqFDxJPEiD1rG2HukruitnkJMdSYLWn,36671.028466,2,18335.514233
TDbspdXW3376AKG6rzxqLmVV3Nbc7rV8wL,36651.0,16,2290.6875
TEZKSW7sAdMdFrfUq99kkyUWrgZwq3MT3C,36616.028466,1,36616.028466
TCGYrPY6Kfe7XQW1qHEPEYcvwNbFUyX3g1,36450.0,1,36450.0
TWMtGaF7XzwnWaUmsCX2be4xtUMsJ749L6,36281.0,1,36281.0
TAYPzyokzvhxogi6ECLG5f3swsQUEqceVP,36200.0,1,36200.0
TSqatdA8f1BsZW6JFGsXzqyJ53H3oymRzD,36000.0,1,36000.0
TRztqtdEL6pZBrtxaGhtQNFyKqQrt9t9h2,35971.22,1,35971.22
TMEcTBu1trSSHM1znNScVQpetmswNmiPd3,35854.734516,1,35854.734516
TKteCAXbR3gdZsoLPPJmNiUtAp3gyCidUn,35745.0,1,35745.0
TF4gKCw3qvwnjHdFdUKtFio6WLC3sGLp1U,35578.0,1,35578.0
TC446uVJ6PAHF5bn8PU7ZSodyE6Pjxnamg,35572.2,1,35572.2
TVqBqhEboF5SoAMgAM8WwCFYqAyzEXUPap,35503.0,4,8875.75
TDZmNAhbGrrSzZZ8JJx1E3YhnSQ9TZQtYy,35212.699778999995,8,4401.587472374999
TCRBcczWSZKpG9s3TSsRHFGDfia6M7nrwR,35005.0,1,35005.0
TNzM7mmaheyBrqxSBaoTkaDN6bTEPNLDjH,35005.0,1,35005.0
TA3UMifjzLd11pXut6WvGL4783TifnQ8g5,35000.07461,1,35000.07461
TE884Cagsq3EoC9EaddHs4pNwo26GRQcU3,35000.0,2,17500.0
TBjyRzyuuqf65dKmgs4tBFeBN4EK5gX4C7,35000.0,1,35000.0
TGHfo7d7opTBmN6qkDt3azLnppstjkDMRm,34848.0,1,34848.0
TCVXcd2nUtrrb66gWfALTMhuPonajhAWZc,34692.0,3,11564.0
TM6bceuuyFYKwoc2b6BXnkwrUsTP8o2dXo,34600.711588,36,961.1308774444444
TAebtF6yFhs5KN3VjHANpLk3vXdmRAEm8X,34270.84,1,34270.84
TSJ6oaAX7KTGTd6hyXkgjRfysdjLhqWYgr,34200.0,9,3800.0
TVBU2oXG57RheD9Dj89jB4rdQA5sD5oT9e,34188.0,2,17094.0
TPVtkRN6cr2X92DYLgB6oUerdhEgQGU7Yj,34000.0,10,3400.0
TJyG2M5s6dGkgobqMQJB1HHaA8oFm5uTqM,34000.0,4,8500.0
TBqZfTKyz5xwrnFnod1FzDqTqa13ZiktVh,34000.0,1,34000.0
TV9K5bkpVCgvny2s7t8ftz3gXHMyiHkRmn,34000.0,2,17000.0
TYxFGfz3YkGk2NxYuq1m5zb68gUZVEQh8a,33700.0,1,33700.0
TLrvqk72wBQgCKQLovroNLkfEkUbtnhVFS,33647.0,1,33647.0
TQnCX2boWFibqgGsE29wsiQ47GiAPTcqUE,33615.380000000005,18,1867.5211111111114
TCPAqB6W2zX4zmBFyuDgxPGzYcNLAQjB9w,33541.05,1,33541.05
TVAKUM28o1pNj6pkcckvWHFUs1foRcSwAt,33539.0,23,1458.2173913043478
TQQ29P8gw2Tp8XeYKC8vasQmJ7rvHGFhiG,33523.792558999994,61,549.570369819672
TTShYuTozErSDsgKmHaZhVE1rLwiM3HUiE,33417.0,2,16708.5
TEUnMtHniwkkm56rE3RrCHMVnw3zeHZ1sV,33306.68,1,33306.68
TKQgowpadBfuUjXsrJ9sePRY1zygy8j1sH,33213.0,7,4744.714285714285
TC3M5dHTSkA22ygaXPBfcn1Q5mM8uNNKqj,33128.0,1,33128.0
TGzgooGV2V3RN41RLM7mX1m1MUSmoobLkn,33095.77915,1,33095.77915
TZ6pBsYFPnLuwf6Z17yydFuoJduQsmZ4cE,33000.0,4,8250.0
TWS5sLwobs1F3PcGJiJGwQPYAPX5NCp4SB,33000.0,2,16500.0
TR9KGe9CmsmGav28XfUwBKJwEajr7Tma3Q,33000.0,1,33000.0
TSMcwCGfFzP9jCwr1Y19pVPe3h9N8PMwZs,33000.0,1,33000.0
TT7fc5NfWMM8nr8UHvLjTTutgySMrCyrao,33000.0,1,33000.0
TVsY3AmiWDB2SFWxgc7UQPU9wvzKH9MxSq,33000.0,1,33000.0
TPp3Hu2LvWkCvQzy4BpD3G5SrQMHo1kmfh,33000.0,1,33000.0
TUURaoJF2wzZyxtyGb1RQn3ygtajZfXFG8,32982.47729999999,153,215.57174705882346
TY2zXeYjHVmsNVuvEmoHXX6rEhNvTE2Qox,32873.46,1,32873.46
TTtoSwmMryWgvTAC55vyypDqakVHEhgejj,32872.0,5,6574.4
TKKSbXXSzZiQWT2wVXTVHyVBDdW8cStGmP,32824.064835000005,4,8206.016208750001
TPgn6qwqnXMVfYRfJutMFEVhCkiq3DPWeH,32665.0,5,6533.0
TRou4EavgzEMoBp3V93LNaaiKY3Y3Rg5Cx,32061.297399999996,85,377.191734117647
TBsKneREadMg2JgEgMGJihzKaGNXgtB18C,32046.407828,2,16023.203914
TFhFVdWe3Twn6ZawtdnfM2xWkYitnH6bfK,32000.0,1,32000.0
TERbMW2skLZGqqhSZSaQahmRKTBAd1E6pk,32000.0,1,32000.0
TVZiFwuH9AKjHfXuvm1U1G8JzJNEEGy7ro,32000.0,1,32000.0
TXgcwquixr8K4Tz7ZDY2RZzgWgrTjCcRFW,31632.070101,1,31632.070101
TQjGmBKybzm1bofY3NkYAhgRZnDiwfgxkP,31632.070101,1,31632.070101
TB73gtW1hsTxxA9XUYKLSJKTSHw6Jk53eH,31247.719636000005,77,405.8145407272728
TSKmFyC8xox4Q8Sm5xUXApqGnnzkGMo9FA,31165.0,4,7791.25
TBmrPzK2XGh2igMBdXErCGBn6PCYtLHWhZ,31003.89,1,31003.89
TLkVmxTrgE4PBzqpfzd6TxvynLB7X8ADnk,31000.0,4,7750.0
TBVXWispn8Ah6kPUDYKqtNQcmTxwBmND5L,31000.0,2,15500.0
THvi5Rt4NabiJ7vbLf8NrtPLsm8axETU2k,31000.0,1,31000.0
TN5dcynYRHWFEgiTftCmCSkZKEoDS36b1U,30836.89999999999,96,321.21770833333323
TUGjD85csp9uxJpHKH86DBGxhntAqxfrHc,30661.0,2,15330.5
TQUF5CxyWbVCpgH9eS6N4uTF76MHPHSTDh,30500.0,7,4357.142857142857
TTpXReAu8SvWG6EhbDCxJ9DDbDYLmngyXZ,30389.25,17,1787.6029411764705
TQDjpEpsztXgipqbB4uEnPPz3dRTyTQGUa,30248.0,1,30248.0
TVZtNerx1ZsQAk2WAJi689oNXFBFp3ikoc,30173.0,2,15086.5
TX4XV4u8YVcpnMU2cEQPEa6LcV4cuyPx4j,30147.0,1,30147.0
TNHucyn9a8qHjhDNJb6sADoV1F5UU3yRan,30131.33,3,10043.776666666667
TYEEcfBjbRzhqweJnA9TVfL8Y4MVpV1bNu,30100.0,2,15050.0
THGyV1ETYP68WhRTbeDcBT3dChkGKSEyeR,30100.0,2,15050.0
TCGdpSVmDt2YGzVVMRhdNrBocg4rVGeS8G,30100.0,2,15050.0
TSVStz8pGk5b8k9euxWvXxmEKWunscJC7u,30092.34,1,30092.34
TZG4FwKzjDdqzrhCMLXsb87QU5GZxQcnZy,30000.0,2,15000.0
TQ5oUSNU7psNDR9SDMvJfYJDjnXbQkS8ve,30000.0,1,30000.0
TVqerGfXWQz9JoNJ7tBuvjo3Fa6y1KuGUi,30000.0,1,30000.0
TJrTPW5jqskU7BU3m7r2Gfsei5pQoDo3iU,30000.0,1,30000.0
TQWP3R2NgMb5iTNBAhKTpMnw2DXGX3kVcN,30000.0,1,30000.0
TFhHv9TZDMzM4934pCoD2Cx7HtquDQFjo9,30000.0,1,30000.0
TXYZ8i63zrQ9brsDPTgiG8sYmBsjoNsp7N,30000.0,2,15000.0
TGWsjrFEXPBqTqgAJPtEmWLU9Y5xNbraDB,30000.0,1,30000.0
TU5f7xsjoGCJerpcQtEA9tD5ASDmNfokJt,30000.0,1,30000.0
THZaQ8rN7eifmUQHb7NSuVi4JPd3TriY9m,30000.0,2,15000.0
TR8SnvJZ5R3eVQvJKvmShT752jNHVpoDpP,30000.0,1,30000.0
TZ32oiumQzjui5pU5bjXNyn5rB74ubfY1H,30000.0,1,30000.0
TJcM8bFVgo2Ref5jY3dBPhcrvRDXQoPwSw,30000.0,1,30000.0
TL9PwX1xtcPmVm5GeNJvnAF2mUFcwEZnAE,30000.0,2,15000.0
TQSaPt4T2GmMHBebn7mxTStLKXanYaY4dd,30000.0,1,30000.0
TMUHPF9aE7N2UfsswUWRZoAE2G4MEScqfJ,30000.0,1,30000.0
TFkqmhEVA1x2Jfhsv8bnP4f9eJrREtyeaX,30000.0,1,30000.0
TDk65DgZ1weBDSMYapGqg3tCDvJquB1mBH,30000.0,1,30000.0
TXwuRRaPKBzR5rmdTH79kfPaqMo4VViexY,30000.0,1,30000.0
TCJK3ESzpR18iDnpXXWpjbBX3jmxJcCMnY,30000.0,1,30000.0
TYMHMeEuYJdZe78DsekdTdTtPiTKDZo7DE,30000.0,2,15000.0
TSTfYVEuHQFFnsoXuzeFPcNowuLxbspyZA,30000.0,1,30000.0
TQ5gcfLwnPV5mWTEqMdrKnfyaJnsEttk2v,30000.0,1,30000.0
TWwLMSWFvou65LCJy8nJxfse1rJqTecRQv,30000.0,1,30000.0
TMQbUEE7iQoP4VxZ9C9s49GHSEtZFiGd3F,30000.0,1,30000.0
TKCGJGhmeYCGcehHC3zAWuhZHwb11Wg6RW,30000.0,1,30000.0
TUd2TcKPDBcZD9hok5qtByj3zVcA1msfPH,30000.0,2,15000.0
TCQqA58EmX6AnUZKPCogL2Q441B4ThbJGN,30000.0,1,30000.0
TVrSTNHFCnnr4ri4DUdzdYqtrvD67oca1X,30000.0,2,15000.0
TVRbSoGjhnebg9fwt4QAx1m6SiE3QGyabW,30000.0,1,30000.0
TXcR7Sk1ZG2MopBQueRaZutfDe5trgYpWo,30000.0,1,30000.0
TF32cbZ34jAv8oDsyy2ANAALHkb8rdDBpz,30000.0,1,30000.0
TA322nQPztMkHam6dV5uxBad7wiL2Hzfge,30000.0,1,30000.0
TX3njZxXW1tX29mkMAJJAQAWtiYbgBDL8k,29850.0,1,29850.0
TDfNX3ipaKkjHpEVpj9Yc35qqJ8HshD3BT,29840.64,1,29840.64
TDtU6TURM8TzaiSea3eV77iBi6TetViWS6,29800.909999999996,19,1568.468947368421
TNXgg8ZeG5ouVfY4tahBm1whpk7p95cHQb,29800.0,2,14900.0
TP3BDhMUG1JdG7JCvqBMJmx5PtXmBn7XQ8,29800.0,1,29800.0
TMS291q2MzjAooKEDXCjSMx1gvHNj7Y4CU,29746.0,2,14873.0
TA7kGFG11Rxbs6xf9feEEk34MziTtzNDfa,29640.0,2,14820.0
TCxoMBNpEu4uMncFnAuDAiPqYzCssHDUdE,29600.0,1,29600.0
TTy8dueHTwBSJZ8X73fXS5Q9UzABVzjvJr,29536.0,1,29536.0
TWcPrzZoFHpJQmheSA5Ycy7YQwd7A9s6fj,29498.0,1,29498.0
TWGSJz33dNGMhQYhSRLSKKUyFNewh8JEnp,29488.732067999998,6,4914.788678
THnWe2AYDWdyXcsoGUr1fHAQoeagHcqQ6D,29225.25069,5,5845.0501380000005
TWWUZV7wTjYV5UCzTP5fLQJtiisuYWiU85,29217.0,1,29217.0
TJfHN1nNp7WxYmiV31LDBTS7stAriRGyFX,29086.53,1,29086.53
TXJwW7b1dJ49i3iy43FhecQt4ZWiHa7xww,29000.0,5,5800.0
TDb77AGHLrGnokcr2RsaFi9jMSMmLELgNb,29000.0,2,14500.0
TM2zHrU6NEvq92VGPbMAheKTvzNGdzFiSJ,28907.979999999996,3,9635.993333333332
TEad781RNFgXY6RVtiSiwbLnBsQmKx73Kt,28750.0,5,5750.0
THAABzWrhp84Nr7gxss7qhtzA5mp3d1qUo,28618.116691,15,1907.8744460666667
TKfMrRSwhuLoTHcziSeNEAdSjaTe2677md,28610.834786,54,529.8302738148149
TUtEpB5Vn3h8aEB1hfwU5X8QE5FcVuUCHP,28488.02849,1,28488.02849
TWU7HvEutotfqvsTDHy1PKwkVU9Dm5LGjt,28159.7,3,9386.566666666668
TUfjp9rNLZDBKgKCCAoLt7KVLSx9Tpy4et,28000.0,10,2800.0
TQQnd9wP35pdnrh52LDamuM8pqPRbnXLKf,28000.0,3,9333.333333333334
TRpQws4anAQWLdHTmAvYHVmopS64YeyFXp,28000.0,1,28000.0
TLm5xbFHDbybKd25GoQTVMpyYopwVbEfzv,28000.0,1,28000.0
TESsoqUbqApT3BPWQz1jPCKW4vVmg5NYGZ,27909.0,2,13954.5
TVreyZvJWKmcpJGioTzJ81T1JMSXMZ3pV9,27900.050061,20,1395.00250305
TMTvxjMHQbLfpXgfwefC1KCh6GYYSMWMad,27869.0,1,27869.0
TFvL8PJuGTY2k5jwwBTMyEmgaRUNyZR5Lf,27721.19,1,27721.19
TSvz9o3aAEcMo4HBUGSB9cjMXTmkWFy5yx,27653.722565,2,13826.8612825
TLeKcbrPkRfTiwfjMejqERT6zZCh54oP4p,27500.0,5,5500.0
TS4F2uvNipiQ6bj3s2CtiSHMeB9j8f4KP7,27310.100000000002,2,13655.050000000001
TNhPEJmVF12qD6Kfbd6fZAyz17Yk2Y8vgD,27000.0,2,13500.0
TWELeDWyhHAEeDr1mXMoJXKWnMrh9uvjcT,26869.4,2,13434.7
TWeqGhkQj7EPTH5EiWKo7BUu6VMu2CDN5X,26819.748775,5,5363.949755
TQtHszryN1Z4cGwXfhqk4ZHGhG88888888,26730.0,1,26730.0
THaHSkaxKBaeAocEzceFLVqcRuS6pystZt,26693.400927,1,26693.400927
TMjUvqbrhL1ch97koAKcSnGp2e7fvf76Hv,26573.0,1,26573.0
TLtYRzcTNGAtqEpwMsTePrp2S1N4kYybzm,26557.439176,9,2950.826575111111
TXGDdzZwX8Nw6vxDmaH7fh3iAbZrKycdsZ,26195.0,1,26195.0
TMNq3x1jiQcaoZm74t3WPBc9EqPXEtPxxZ,26064.832848000002,55,473.90605178181823
TVDKtbo5DDLszq7gBrPmfN4JxbiFrsBdzT,26000.0,1,26000.0
TPAGNcyoCkdrFA6YFHUR1GrcySMHUr88jq,25922.920000000002,135,192.02162962962964
TFuJJvfR13ChopaKts6ii836MD7cLuiptw,25838.0,9,2870.8888888888887
TDsrxJ2gWymx93eD7KYcZnyeWaKkaYyJEV,25801.903901,17,1517.759053
TKbVzmzQJEE771iC6dxs158kbtrHnuFrwu,25749.0,2,12874.5
TCveUuJZQcPmtYgk4CsZuoVXEC6oikkCDs,25694.0,1,25694.0
TMezicL4xk4FRytW9rL9bvzbUL3Bn2pFgF,25541.0541,2,12770.52705
TKgmmnrq5d8NLL2ZPjay7iEGHuWXBaoUyW,25500.0,5,5100.0
TNVyT8LSsSLRwWPiK4ZvD1MqrCqnXR3wJa,25484.0,1,25484.0
TSwozy3rdMyE4TTDFLe63sXvMRY7SgPTyH,25463.166705,43,592.1666675581396
TK7hLWSWGhg51L1N9ARA1W2CeLjzS7bCfR,25315.0,5,5063.0
TJRK4DNAPAmHKeym8Tynd4BwgFZMAFwfwp,25174.29,2,12587.145
TPaLyTdTjuKYehThyWhRYto2vRtpkDNBms,25000.030001,1,25000.030001
TCAYkcyErWPQbgd2wiVXR4kHo4XXySH7zo,25000.0,1,25000.0
TEhD2uJFUKY81JhViwyys8sqJ2NHpZMDKA,25000.0,1,25000.0
TT8xXVdAxxFprQKZ2vKfWhxsMTViLveXHD,25000.0,1,25000.0
TEBxnAeUCPz4itiPEUhfR9zjJV8LwvKgXe,25000.0,1,25000.0
TJNUoB1jysxDYNZNtvJm1GZ1hri4m9dXpW,25000.0,1,25000.0
TNVjsypfPPPvYcHDYZB8XnoLkQzGdFspzf,25000.0,3,8333.333333333334
TCYintTBNfn75hWwkMjhn1ydqMHjeWorQG,25000.0,1,25000.0
TSf4XPGiFkKyRhhtW5SfNguNj4bQUTjPSs,25000.0,2,12500.0
TGfZYuDT81MTk7eWq4tphhWZ7uPD1w9b9g,25000.0,2,12500.0
TR7HL3ccu4fyhy2bbJbDg7PrdoUt4Z3FQR,25000.0,2,12500.0
TJxXbv6Mt7uwiUkh3J55U28YWmqy74YmSS,25000.0,1,25000.0
TCb2etGpCpXYwKUQrZxgzuKYnmgHfgsa83,25000.0,2,12500.0
TGhcDDEZ8nVhTms2oGoux31b2WVQtnQqPY,25000.0,1,25000.0
TBX1FBxoXd3SL67zemwKEuNvtHCUtucJbV,25000.0,2,12500.0
TG1aDk3EZMcVYrtXAaYQJ8U87LKKx7iSzU,25000.0,1,25000.0
TKeJfAv9Ud2Q9yCfSYqjZPoE3UeyFiab6C,24848.0,1,24848.0
TMn4C9NM3vLTbQ76WAed1FtVJc2c71PKRw,24825.0,1,24825.0
TJUGNePWqoCCe9XBhK6Ji2xhmeB7bs3eoY,24777.024801,1,24777.024801
TRHdFNGzi2qAT3D9bCcqKUGtCATS6ec5EP,24419.27,10,2441.927
TUYdpHqa5yxp49eqWY33Bc68mTSXE1Wcom,24409.0,4,6102.25
TSaVh1PUDJs4NLiTs24rLZGKjghrRcs1t1,24354.737209000003,2,12177.368604500001
TV7o6sEWjgeQi73SM7WsBrYapUn969y2DW,24105.0,10,2410.5
TY1ZDTyGoZaNxJMAxXh6v6JiKmQZioaFMM,24071.0,12,2005.9166666666667
TN5ZrRL75GREkRd5JqtSChM1yVhmbR5bnq,24000.0,7,3428.5714285714284
TCfc36VcVeczFyG7S8Mp23m4CyQLDEz8fZ,23977.59,46,521.2519565217391
TFSziL43mZQnLSaGsZtiyjNa1TJE9EG4GM,23962.0,1,23962.0
TUGNrLWP4o1VbTMd8XGiR2z8BnVwHrKyA9,23900.0,2,11950.0
TJqnLDHFu4Kvk4yMK7HmQ7tEoziyCdBwnH,23841.0,1,23841.0
TRv1SJH2yMdYypy3XVYcqArmX31ktGNqfS,23782.813583,1,23782.813583
TGcYouZC56HD8aZjiNnuPDAbsrP8hgH1HS,23656.3212,2,11828.1606
TLr8tmG7THH3sM4rHU3aNFrzfobJfXn7zv,23370.0,5,4674.0
TWWVbib3cPvmZcUa67q7UPgndVdsejA6ah,23349.0,3,7783.0
THRBrQkM9Up6vYw878ZizA1xhFdFrn9aoD,23342.7467,1,23342.7467
TDzNvzuRQJc9YHMKPZwBiUhAr6EEFgiFq1,23327.8,1,23327.8
TNEEEzDtNisDJpW6KW6U1hAWPA2THqSf5b,23289.0,1,23289.0
TYB3LLLRYM2wf5CHcXMRpdP8vHCWqtkcyu,23280.0,1,23280.0
TRQntTPgNtD8g2beBF8knsRhCiGty2UoPT,23041.424,1,23041.424
TGwPEBFmwPEuEgyeG6fuxYW36kFNiRx4xm,23000.0,1,23000.0
TDmoQ1NZ8cm7axNMzTJ5pWAuGPBnK8SHQe,22824.0,1,22824.0
TTLPmS9TrcJFFPFUcyLsKXbTxegPmGfQLc,22818.0,1,22818.0
TD4fMBRRwKuEGZ1fhQpMVwLk5ubLdtTDdD,22794.600000000002,10,2279.46
TJ4gTYsQifYMrP5e6dtXi5f2ooYjQcBvDK,22774.6,5,4554.92
TJ3JDoBdrDivcitRgcMbQQKQ7n26MKkHeo,22685.438989000002,2,11342.719494500001
TDfAVq3nMHrBJZh7qPdRmmDPwrryGt7AAR,22500.0,7,3214.285714285714
TC5faenBskz41uaxTK1jCfRoi2CMY1DjLR,22471.0,1,22471.0
TLtv1rSPvG98LpZD9CH4bw5hzqSWsFxgMJ,22382.0,2,11191.0
TQB8saucnCbejKVfihg46x94U1wGuNSouu,22205.017911,1,22205.017911
TPMEdHw9fVP4k2s4hkPVcNwnPcGjQwQFwo,22205.0,1,22205.0
TKXVGciFAnWv7bW7qQjdpiFyizLWktcHSx,22130.0,1,22130.0
THpi1RLMZjqscAd845KnbRCNzarPArSUnu,22046.0965,1,22046.0965
TYPdNKWN6isELM7WTpgVewWrwbR6mGfGoL,22046.0965,1,22046.0965
TDMMiseTdGQ89hDH8A4oPJNRCF3PmBeCVE,22000.0,2,11000.0
TRvAKeF5mkjrri7gCfKd9byFn5ZEWtEvPb,21993.0,1,21993.0
TWbqSy3frK9rr6yzZnFBW8aSPV1JVTMXMV,21923.0,1,21923.0
TQmA9CqVyEKp92jV7vyGvyzVG6ACtaTWmY,21910.7281,1,21910.7281
TD4UnLs9WEBUFJH95b8qAGttaA4MFhzPdU,21837.76,2,10918.88
TNL1DTFgCrKJcamZAvDWXFoagGpmZxiKPj,21800.0,1,21800.0
TK4xdeNQbCeZBQEUjMoqtoxkciQZPGfsQH,21636.0,1,21636.0
TRhQoFGcnnEhgb4SjrQaUyBhoNiHCSjBGG,21500.0,8,2687.5
TRiUMh78WJPbrfVjXhXYTre8LyayQ6jhKF,21500.0,6,3583.3333333333335
TJDKijLofXEhTrUFie4ncSPqNWWWamZoc8,21500.0,2,10750.0
TKkmtSYpSwNBf3QkdPrc9zkfcFNgwmtQTe,21493.54,1,21493.54
TU1DB9XCSH59odct7TWqdhvRYEpeAXejnq,21412.0,2,10706.0
TNDRUngpnUqfNSUzFNxSGTYfN3v9GhMrYV,21400.0,1,21400.0
TKdGWxyEDVD2ewHCGHGhnbZjeHbHFGu2AL,21200.0,8,2650.0
TBxWxSgZPa3MwC3tgaPmXxXYFWAD6onUhU,21190.0,1,21190.0
TSzDYTUqAetCnQJUhneDMh4Gxt2QrQk6Kw,21000.0,5,4200.0
T9zzAR2KV4gMWU2RJpLUbmFJwgMK3udffq,21000.0,1,21000.0
TGCnHCQUUW9vJB3UBvH96U5QySXCu7oawq,21000.0,3,7000.0
TEvb5dM8a55JWk46fnzFcj5uwHGTCwLpGs,21000.0,1,21000.0
